fips,county_name,state_name,latitude,longitude
46101,Moody,South Dakota,44.021968,-96.670885
46103,Pennington,South Dakota,44.003758,-102.823869
46105,Perkins,South Dakota,45.490479,-102.475640
46107,Potter,South Dakota,45.064516,-99.957250
46109,Roberts,South Dakota,45.629596,-96.946079
46111,Sanborn,South Dakota,44.023423,-98.091350
46113,Shannon,null,43.335604,-102.551690
46115,Spink,South Dakota,44.938019,-98.346201
46117,Stanley,South Dakota,44.412334,-100.735945
46119,Sully,South Dakota,44.715575,-100.132207
46121,Todd,South Dakota,43.193391,-100.718396
46123,Tripp,South Dakota,43.345928,-99.883965
46125,Turner,South Dakota,43.310894,-97.148668
46127,Union,South Dakota,42.832576,-96.656041
46129,Walworth,South Dakota,45.429963,-100.031528
46135,Yankton,South Dakota,43.008988,-97.394735
46137,Ziebach,South Dakota,44.980415,-101.665808
47001,Anderson,Tennessee,36.118450,-84.198472
47003,Bedford,Tennessee,35.513798,-86.458876
47005,Benton,Tennessee,36.069716,-88.068295
47007,Bledsoe,Tennessee,35.596412,-85.205174
47009,Blount,Tennessee,35.687233,-83.925518
47011,Bradley,Tennessee,35.154097,-84.859597
47013,Campbell,Tennessee,36.403527,-84.149401
47015,Cannon,Tennessee,35.808672,-86.061733
47017,Carroll,Tennessee,35.973166,-88.450252
47019,Carter,Tennessee,36.292750,-82.127454
47021,Cheatham,Tennessee,36.261141,-87.086754
47023,Chester,Tennessee,35.421744,-88.613456
47025,Claiborne,Tennessee,36.485856,-83.660429
47027,Clay,Tennessee,36.551134,-85.543841
47029,Cocke,Tennessee,35.925431,-83.121108
47031,Coffee,Tennessee,35.490622,-86.074764
47033,Crockett,Tennessee,35.813529,-89.139522
47035,Cumberland,Tennessee,35.950388,-84.998341
47037,Davidson,Tennessee,36.169446,-86.784810
47039,Decatur,Tennessee,35.603029,-88.108772
47041,DeKalb,Tennessee,35.979866,-85.832767
47043,Dickson,Tennessee,36.149029,-87.356661
47045,Dyer,Tennessee,36.059052,-89.413768
47047,Fayette,Tennessee,35.197099,-89.414373
47049,Fentress,Tennessee,36.380501,-84.932454
47051,Franklin,Tennessee,35.155061,-86.092230
47053,Gibson,Tennessee,35.996597,-88.932626
47055,Giles,Tennessee,35.202162,-87.034797
47057,Grainger,Tennessee,36.276252,-83.509631
47059,Greene,Tennessee,36.175341,-82.845829
47061,Grundy,Tennessee,35.388383,-85.722583
47063,Hamblen,Tennessee,36.217161,-83.266689
47065,Hamilton,Tennessee,35.180838,-85.164786
47067,Hancock,Tennessee,36.523600,-83.221923
47069,Hardeman,Tennessee,35.206848,-88.993097
47071,Hardin,Tennessee,35.198704,-88.184485
47073,Hawkins,Tennessee,36.441177,-82.944658
47075,Haywood,Tennessee,35.583230,-89.283812
47077,Henderson,Tennessee,35.654262,-88.387999
47079,Henry,Tennessee,36.331776,-88.301213
47081,Hickman,Tennessee,35.803224,-87.473318
47083,Houston,Tennessee,36.286019,-87.716956
47085,Humphreys,Tennessee,36.040885,-87.775645
47087,Jackson,Tennessee,36.359208,-85.673162
47089,Jefferson,Tennessee,36.050999,-83.446285
47091,Johnson,Tennessee,36.454774,-81.851557
47093,Knox,Tennessee,35.993225,-83.937103
47095,Lake,Tennessee,36.335267,-89.493531
47097,Lauderdale,Tennessee,35.760978,-89.631465
47099,Lawrence,Tennessee,35.217329,-87.395578
47101,Lewis,Tennessee,35.527270,-87.493105
47103,Lincoln,Tennessee,35.140530,-86.588972
47105,Loudon,Tennessee,35.734780,-84.311872
47107,McMinn,Tennessee,35.424736,-84.617477
47109,McNairy,Tennessee,35.175500,-88.563616
47111,Macon,Tennessee,36.532004,-86.007233
47113,Madison,Tennessee,35.608140,-88.838471
47115,Marion,Tennessee,35.129316,-85.622116
47117,Marshall,Tennessee,35.468864,-86.765012
47119,Maury,Tennessee,35.616938,-87.077011
47121,Meigs,Tennessee,35.512824,-84.813391
47123,Monroe,Tennessee,35.442639,-84.252714
47125,Montgomery,Tennessee,36.496890,-87.382815
47127,Moore,Tennessee,35.284624,-86.358743
47129,Morgan,Tennessee,36.135017,-84.649191
47131,Obion,Tennessee,36.358199,-89.148783
47133,Overton,Tennessee,36.344983,-85.288079
47135,Perry,Tennessee,35.642644,-87.858950
47137,Pickett,Tennessee,36.558411,-85.074886
47139,Polk,Tennessee,35.119869,-84.523324
47141,Putnam,Tennessee,36.140820,-85.495182
47143,Rhea,Tennessee,35.608707,-84.924413
47145,Roane,Tennessee,35.847855,-84.523246
47147,Robertson,Tennessee,36.525469,-86.870587
47149,Rutherford,Tennessee,35.842712,-86.416745
47151,Scott,Tennessee,36.428507,-84.503491
47153,Sequatchie,Tennessee,35.371131,-85.410575
47155,Sevier,Tennessee,35.784660,-83.524184
47157,Shelby,Tennessee,35.183984,-89.895552
47159,Smith,Tennessee,36.250513,-85.956741
47161,Stewart,Tennessee,36.501160,-87.838446
47163,Sullivan,Tennessee,36.512912,-82.304179
47165,Sumner,Tennessee,36.469377,-86.460377
47167,Tipton,Tennessee,35.496867,-89.759202
47169,Trousdale,Tennessee,36.392062,-86.156787
47171,Unicoi,Tennessee,36.110808,-82.432280
47173,Union,Tennessee,36.287878,-83.837523
47175,Van Buren,Tennessee,35.695979,-85.452606
47177,Warren,Tennessee,35.678689,-85.778498
47179,Washington,Tennessee,36.293285,-82.497428
47181,Wayne,Tennessee,35.239918,-87.788026
47183,Weakley,Tennessee,36.298264,-88.717783
47185,White,Tennessee,35.926351,-85.455176
47187,Williamson,Tennessee,35.893771,-86.898603
47189,Wilson,Tennessee,36.154859,-86.297644
48001,Anderson,Texas,31.813316,-95.652533
48003,Andrews,Texas,32.304980,-102.637746
48005,Angelina,Texas,31.254780,-94.611856
48007,Aransas,Texas,28.129087,-96.998337
48009,Archer,Texas,33.615234,-98.687618
48011,Armstrong,Texas,34.964962,-101.357428
48013,Atascosa,Texas,28.893494,-98.527140
48015,Austin,Texas,29.887003,-96.277901
48017,Bailey,Texas,34.068563,-102.829872
48019,Bandera,Texas,29.747197,-99.246254
48021,Bastrop,Texas,30.103598,-97.312033
48023,Baylor,Texas,33.616481,-99.213502
48025,Bee,Texas,28.417377,-97.741166
48027,Bell,Texas,31.037678,-97.478243
48029,Bexar,Texas,29.448956,-98.520019
48031,Blanco,Texas,30.266346,-98.399859
48033,Borden,Texas,32.743687,-101.431731
48035,Bosque,Texas,31.900382,-97.634348
48037,Bowie,Texas,33.446204,-94.423839
48039,Brazoria,Texas,29.189464,-95.450997
48041,Brazos,Texas,30.660809,-96.302396
48043,Brewster,Texas,29.811757,-103.251898
48045,Briscoe,Texas,34.530282,-101.208556
48047,Brooks,Texas,27.031562,-98.218713
48049,Brown,Texas,31.774253,-98.999790
48051,Burleson,Texas,30.492485,-96.621454
48053,Burnet,Texas,30.788317,-98.182445
48055,Caldwell,Texas,29.837098,-97.620008
48057,Calhoun,Texas,28.495904,-96.641866
48059,Callahan,Texas,32.297661,-99.373491
48061,Cameron,Texas,26.128413,-97.526331
48063,Camp,Texas,32.973205,-94.978511
48065,Carson,Texas,35.403533,-101.354258
48067,Cass,Texas,33.077542,-94.343570
48069,Castro,Texas,34.529931,-102.261670
48071,Chambers,Texas,29.737998,-94.610113
48073,Cherokee,Texas,31.836949,-95.165182
48075,Childress,Texas,34.529160,-100.207571
48077,Clay,Texas,33.785372,-98.208590
48079,Cochran,Texas,33.604176,-102.828517
48081,Coke,Texas,31.888598,-100.529864
48083,Coleman,Texas,31.773195,-99.453624
48085,Collin,Texas,33.187900,-96.572371
48087,Collingsworth,Texas,34.964874,-100.270042
48089,Colorado,Texas,29.620825,-96.526281
48091,Comal,Texas,29.808182,-98.278240
48093,Comanche,Texas,31.947974,-98.558248
48095,Concho,Texas,31.326539,-99.863937
48097,Cooke,Texas,33.638768,-97.212920
48099,Coryell,Texas,31.390921,-97.799226
48101,Cottle,Texas,34.077646,-100.278785
48103,Crane,Texas,31.428554,-102.515568
48105,Crockett,Texas,30.722943,-101.412157
48107,Crosby,Texas,33.614650,-101.299977
48109,Culberson,Texas,31.447085,-104.517394
48111,Dallam,Texas,36.277880,-102.602285
48113,Dallas,Texas,32.766629,-96.777877
48115,Dawson,Texas,32.742526,-101.947674
48117,Deaf Smith,Texas,34.966063,-102.605010
48119,Delta,Texas,33.386303,-95.672260
48121,Denton,Texas,33.205263,-97.116963
48123,DeWitt,Texas,29.082051,-97.356793
48125,Dickens,Texas,33.616521,-100.778897
48127,Dimmit,Texas,28.422523,-99.756626
48129,Donley,Texas,34.965423,-100.814002
48131,Duval,Texas,27.681376,-98.508931
48133,Eastland,Texas,32.327061,-98.832325
48135,Ector,Texas,31.869093,-102.542717
48137,Edwards,Texas,29.982715,-100.304718
48139,Ellis,Texas,32.348434,-96.794511
48141,El Paso,Texas,31.768735,-106.234904
48143,Erath,Texas,32.236258,-98.217958
48145,Falls,Texas,31.253276,-96.935842
48147,Fannin,Texas,33.593941,-96.106669
48149,Fayette,Texas,29.876772,-96.919791
48151,Fisher,Texas,32.742816,-100.402188
48153,Floyd,Texas,34.072465,-101.303249
48155,Foard,Texas,33.974610,-99.777999
48157,Fort Bend,Texas,29.527496,-95.770883
48159,Franklin,Texas,33.175543,-95.218437
48161,Freestone,Texas,31.704884,-96.149091
48163,Frio,Texas,28.867794,-99.108237
48165,Gaines,Texas,32.740747,-102.635177
48167,Galveston,Texas,29.390862,-94.959700
48169,Garza,Texas,33.179865,-101.298434
48171,Gillespie,Texas,30.318045,-98.946456
48173,Glasscock,Texas,31.869464,-101.520786
48175,Goliad,Texas,28.657084,-97.426462
48177,Gonzales,Texas,29.456696,-97.492548
48179,Gray,Texas,35.401178,-100.812586
48181,Grayson,Texas,33.626783,-96.677695
48183,Gregg,Texas,32.480472,-94.816958
48185,Grimes,Texas,30.543490,-95.985510
48187,Guadalupe,Texas,29.583045,-97.948578
48189,Hale,Texas,34.070508,-101.826875
48191,Hall,Texas,34.530772,-100.681116
48193,Hamilton,Texas,31.704801,-98.110719
48195,Hansford,Texas,36.277428,-101.354573
48197,Hardeman,Texas,34.290175,-99.745703
48199,Hardin,Texas,30.332391,-94.390210
48201,Harris,Texas,29.857462,-95.392953
48203,Harrison,Texas,32.548139,-94.371474
48205,Hartley,Texas,35.839996,-102.602892
48207,Haskell,Texas,33.178237,-99.730293
48209,Hays,Texas,30.058139,-98.031073
48211,Hemphill,Texas,35.837591,-100.270616
48213,Henderson,Texas,32.211873,-95.853524
48215,Hidalgo,Texas,26.396919,-98.181520
48217,Hill,Texas,31.990680,-97.132438
48219,Hockley,Texas,33.607649,-102.343201
48221,Hood,Texas,32.429929,-97.832291
48223,Hopkins,Texas,33.149569,-95.563950
48225,Houston,Texas,31.317719,-95.422685
48227,Howard,Texas,32.306161,-101.435571
48229,Hudspeth,Texas,31.456362,-105.386568
48231,Hunt,Texas,33.123586,-96.085460
48233,Hutchinson,Texas,35.840029,-101.354683
48235,Irion,Texas,31.303753,-100.982460
48237,Jack,Texas,33.233455,-98.172474
48239,Jackson,Texas,28.954257,-96.577636
48241,Jasper,Texas,30.743969,-94.025086
48243,Jeff Davis,Texas,30.715387,-104.139974
48245,Jefferson,Texas,29.883101,-94.162478
48247,Jim Hogg,Texas,27.043416,-98.697355
48249,Jim Wells,Texas,27.731322,-98.089927
48251,Johnson,Texas,32.379009,-97.366351
48253,Jones,Texas,32.739884,-99.878750
48255,Karnes,Texas,28.905732,-97.859387
48257,Kaufman,Texas,32.599274,-96.287808
48259,Kendall,Texas,29.944657,-98.711526
48261,Kenedy,Texas,26.928632,-97.716137
48263,Kent,Texas,33.181373,-100.777579
48265,Kerr,Texas,30.061459,-99.350021
48267,Kimble,Texas,30.486793,-99.748725
48269,King,Texas,33.616564,-100.255821
48271,Kinney,Texas,29.350192,-100.417981
48273,Kleberg,Texas,27.431958,-97.729007
48275,Knox,Texas,33.606136,-99.741431
48277,Lamar,Texas,33.666885,-95.571206
48279,Lamb,Texas,34.068616,-102.351716
48281,Lampasas,Texas,31.196188,-98.241471
48283,La Salle,Texas,28.344997,-99.099507
48285,Lavaca,Texas,29.384313,-96.930176
48287,Lee,Texas,30.310666,-96.965700
48289,Leon,Texas,31.296512,-95.995682
48291,Liberty,Texas,30.151600,-94.812218
48293,Limestone,Texas,31.545459,-96.580524
48295,Lipscomb,Texas,36.277645,-100.273143
48297,Live Oak,Texas,28.351371,-98.124797
48299,Llano,Texas,30.705738,-98.684107
48301,Loving,Texas,31.849273,-103.580008
48303,Lubbock,Texas,33.610213,-101.820541
48305,Lynn,Texas,33.176824,-101.816115
48307,McCulloch,Texas,31.198866,-99.347458
48309,McLennan,Texas,31.552376,-97.201768
48311,McMullen,Texas,28.352689,-98.567830
48313,Madison,Texas,30.965548,-95.928436
48315,Marion,Texas,32.797997,-94.357130
48317,Martin,Texas,32.306000,-101.951236
48319,Mason,Texas,30.717699,-99.226115
48321,Matagorda,Texas,28.856398,-95.979785
48323,Maverick,Texas,28.742699,-100.314708
48325,Medina,Texas,29.355681,-99.110172
48327,Menard,Texas,30.889818,-99.820590
48329,Midland,Texas,31.869150,-102.031609
48331,Milam,Texas,30.786359,-96.976872
48333,Mills,Texas,31.495207,-98.595466
48335,Mitchell,Texas,32.306234,-100.921252
48337,Montague,Texas,33.675480,-97.724465
48339,Montgomery,Texas,30.300195,-95.502996
48341,Moore,Texas,35.837700,-101.892958
48343,Morris,Texas,33.113469,-94.732647
48345,Motley,Texas,34.074062,-100.779810
48347,Nacogdoches,Texas,31.615995,-94.615875
48349,Navarro,Texas,32.046930,-96.472490
48351,Newton,Texas,30.786943,-93.744290
48353,Nolan,Texas,32.303516,-100.406078
48355,Nueces,Texas,27.724443,-97.621099
48357,Ochiltree,Texas,36.278358,-100.815671
48359,Oldham,Texas,35.405058,-102.602760
48361,Orange,Texas,30.121225,-93.893847
48363,Palo Pinto,Texas,32.753145,-98.313016
48365,Panola,Texas,32.162352,-94.305565
48367,Parker,Texas,32.777633,-97.805071
48369,Parmer,Texas,34.530074,-102.784467
48371,Pecos,Texas,30.781005,-102.723600
48373,Polk,Texas,30.792688,-94.830027
48375,Potter,Texas,35.401277,-101.894045
48377,Presidio,Texas,29.999888,-104.240696
48379,Rains,Texas,32.870365,-95.793384
48381,Randall,Texas,34.965872,-101.896985
48383,Reagan,Texas,31.366208,-101.523075
48385,Real,Texas,29.831765,-99.822171
48387,Red River,Texas,33.621158,-95.050042
48389,Reeves,Texas,31.323150,-103.693087
48391,Refugio,Texas,28.324801,-97.164519
48393,Roberts,Texas,35.838403,-100.813557
48395,Robertson,Texas,31.027037,-96.512777
48397,Rockwall,Texas,32.897716,-96.407791
48399,Runnels,Texas,31.831125,-99.976197
48401,Rusk,Texas,32.107726,-94.761883
48403,Sabine,Texas,31.342698,-93.853009
48405,San Augustine,Texas,31.394225,-94.168191
48407,San Jacinto,Texas,30.579537,-95.166917
48409,San Patricio,Texas,28.007503,-97.517972
48411,San Saba,Texas,31.155190,-98.817575
48413,Schleicher,Texas,30.897403,-100.538623
48415,Scurry,Texas,32.746273,-100.916455
48417,Shackelford,Texas,32.735936,-99.354065
48419,Shelby,Texas,31.792256,-94.145568
48421,Sherman,Texas,36.277712,-101.893510
48423,Smith,Texas,32.375048,-95.269173
48425,Somervell,Texas,32.222250,-97.774375
48427,Starr,Texas,26.562070,-98.738587
48429,Stephens,Texas,32.735867,-98.836183
48431,Sterling,Texas,31.827881,-101.050005
48433,Stonewall,Texas,33.179193,-100.253321
48435,Sutton,Texas,30.498350,-100.538232
48437,Swisher,Texas,34.530400,-101.735016
48439,Tarrant,Texas,32.771562,-97.291225
48441,Taylor,Texas,32.301440,-99.890153
48443,Terrell,Texas,30.224864,-102.076463
48445,Terry,Texas,33.173841,-102.335201
48447,Throckmorton,Texas,33.177459,-99.212373
48449,Titus,Texas,33.216596,-94.965681
48451,Tom Green,Texas,31.404488,-100.462372
48453,Travis,Texas,30.334690,-97.781966
48455,Trinity,Texas,31.088825,-95.135498
48457,Tyler,Texas,30.771242,-94.376597
48459,Upshur,Texas,32.736273,-94.941474
48461,Upton,Texas,31.368692,-102.043021
48463,Uvalde,Texas,29.357312,-99.762262
48465,Val Verde,Texas,29.892601,-101.152153
48467,Van Zandt,Texas,32.563720,-95.836515
48469,Victoria,Texas,28.796355,-96.971536
48471,Walker,Texas,30.739037,-95.572312
48473,Waller,Texas,30.010826,-95.987646
48475,Ward,Texas,31.509486,-103.102495
48477,Washington,Texas,30.214530,-96.403424
48479,Webb,Texas,27.761041,-99.331812
48481,Wharton,Texas,29.277862,-96.222108
48483,Wheeler,Texas,35.401263,-100.269757
48485,Wichita,Texas,33.987988,-98.703781
48487,Wilbarger,Texas,34.080913,-99.241090
48489,Willacy,Texas,26.470697,-97.667877
48491,Williamson,Texas,30.648026,-97.600746
48493,Wilson,Texas,29.174001,-98.086586
48495,Winkler,Texas,31.850022,-103.048210
48497,Wise,Texas,33.215924,-97.654480
48499,Wood,Texas,32.786416,-95.382073
48501,Yoakum,Texas,33.172986,-102.827808
48503,Young,Texas,33.176640,-98.687751
48505,Zapata,Texas,27.000775,-99.168631
48507,Zavala,Texas,28.866162,-99.760570
49001,Beaver,Utah,38.357626,-113.235630
49003,Box Elder,Utah,41.520969,-113.082100
49005,Cache,Utah,41.722390,-111.743560
49007,Carbon,Utah,39.648081,-110.588835
49009,Daggett,Utah,40.887255,-109.507585
49011,Davis,Utah,40.990626,-112.111279
49013,Duchesne,Utah,40.297463,-110.424718
49015,Emery,Utah,38.996737,-110.700698
49017,Garfield,Utah,37.854938,-111.443099
49019,Grand,Utah,38.981708,-109.569698
49021,Iron,Utah,37.859137,-113.289260
49023,Juab,Utah,39.702598,-112.784710
49025,Kane,Utah,37.285072,-111.887788
49027,Millard,Utah,39.073728,-113.100498
49029,Morgan,Utah,41.089327,-111.573135
49031,Piute,Utah,38.336486,-112.127103
49033,Rich,Utah,41.632274,-111.244446
49035,Salt Lake,Utah,40.667618,-111.924050
49037,San Juan,Utah,37.626029,-109.804541
49039,Sanpete,Utah,39.373945,-111.576303
49041,Sevier,Utah,38.747643,-111.804563
49043,Summit,Utah,40.868173,-110.955662
49045,Tooele,Utah,40.448733,-113.131060
49047,Uintah,Utah,40.124883,-109.518404
49049,Utah,Utah,40.119911,-111.670234
49051,Wasatch,Utah,40.330432,-111.168420
49053,Washington,Utah,37.280381,-113.505029
49055,Wayne,Utah,38.324374,-110.903776
49057,Weber,Utah,41.269886,-111.913210
50001,Addison,Vermont,44.030935,-73.140832
50003,Bennington,Vermont,43.035432,-73.092968
50005,Caledonia,Vermont,44.464690,-72.102191
50007,Chittenden,Vermont,44.461029,-73.080929
50009,Essex,Vermont,44.728198,-71.736323
50011,Franklin,Vermont,44.857501,-72.911989
50013,Grand Isle,Vermont,44.796788,-73.294841
50015,Lamoille,Vermont,44.605777,-72.641389
50017,Orange,Vermont,44.005622,-72.376855
50019,Orleans,Vermont,44.828830,-72.243708
50021,Rutland,Vermont,43.580092,-73.036674
50023,Washington,Vermont,44.273433,-72.614883
50025,Windham,Vermont,42.990629,-72.713820
50027,Windsor,Vermont,43.580007,-72.586240
51001,Accomack,Virginia,37.763849,-75.635822
51003,Albemarle,Virginia,38.022880,-78.556546
51005,Alleghany,Virginia,37.787616,-80.007023
51007,Amelia,Virginia,37.336023,-77.976138
51009,Amherst,Virginia,37.604776,-79.145120
51011,Appomattox,Virginia,37.372207,-78.812145
51013,Arlington,Virginia,38.878639,-77.101148
51015,Augusta,Virginia,38.164512,-79.133827
51017,Bath,Virginia,38.058706,-79.741077
51019,Bedford,null,37.314965,-79.524206
51021,Bland,Virginia,37.133960,-81.130299
51023,Botetourt,Virginia,37.557126,-79.812321
51025,Brunswick,Virginia,36.764782,-77.859022
51027,Buchanan,Virginia,37.266562,-82.036071
51029,Buckingham,Virginia,37.572218,-78.528788
51031,Campbell,Virginia,37.205618,-79.096389
51033,Caroline,Virginia,38.026801,-77.346968
51035,Carroll,Virginia,36.731546,-80.733902
51036,Charles City,Virginia,37.355817,-77.061075
51037,Charlotte,Virginia,37.011623,-78.661642
51041,Chesterfield,Virginia,37.378547,-77.586980
51043,Clarke,Virginia,39.112194,-77.996691
51045,Craig,Virginia,37.481222,-80.212369
51047,Culpeper,Virginia,38.486057,-77.955879
51049,Cumberland,Virginia,37.512094,-78.244984
51051,Dickenson,Virginia,37.125763,-82.350399
51053,Dinwiddie,Virginia,37.075906,-77.632349
51057,Essex,Virginia,37.943312,-76.948317
51059,Fairfax,null,38.836031,-77.276644
51061,Fauquier,Virginia,38.738543,-77.809285
51063,Floyd,Virginia,36.931489,-80.362546
51065,Fluvanna,Virginia,37.841890,-78.277503
51067,Franklin,null,36.991952,-79.881028
51069,Frederick,Virginia,39.204542,-78.262574
51071,Giles,Virginia,37.314032,-80.703743
51073,Gloucester,Virginia,37.414217,-76.540885
51075,Goochland,Virginia,37.722015,-77.916442
51077,Grayson,Virginia,36.656610,-81.224999
51079,Greene,Virginia,38.297560,-78.466844
51081,Greensville,Virginia,36.675894,-77.559571
51083,Halifax,Virginia,36.766919,-78.936639
51085,Hanover,Virginia,37.760132,-77.490873
51087,Henrico,Virginia,37.537994,-77.405798
51089,Henry,Virginia,36.682784,-79.873970
51091,Highland,Virginia,38.362287,-79.568530
51093,Isle of Wight,Virginia,36.891839,-76.724868
51095,James City,Virginia,37.327970,-76.778829
51097,King and Queen,Virginia,37.718638,-76.895282
51099,King George,Virginia,38.273596,-77.156850
51101,King William,Virginia,37.706604,-77.088377
51103,Lancaster,Virginia,37.732211,-76.461479
51105,Lee,Virginia,36.705424,-83.128376
51107,Loudoun,Virginia,39.090693,-77.635727
51109,Louisa,Virginia,37.978184,-77.962961
51111,Lunenburg,Virginia,36.946227,-78.240573
51113,Madison,Virginia,38.413707,-78.279252
51115,Mathews,Virginia,37.435971,-76.341390
51117,Mecklenburg,Virginia,36.680354,-78.362736
51119,Middlesex,Virginia,37.629432,-76.567302
51121,Montgomery,Virginia,37.174031,-80.386976
51125,Nelson,Virginia,37.787401,-78.886769
51127,New Kent,Virginia,37.505157,-76.997139
51131,Northampton,Virginia,37.341002,-75.876639
51133,Northumberland,Virginia,37.887452,-76.419237
51135,Nottoway,Virginia,37.143056,-78.051234
51137,Orange,Virginia,38.246219,-78.013520
51139,Page,Virginia,38.619986,-78.484121
51141,Patrick,Virginia,36.678318,-80.284390
51143,Pittsylvania,Virginia,36.821294,-79.397130
51145,Powhatan,Virginia,37.550205,-77.915198
51147,Prince Edward,Virginia,37.224301,-78.441070
51149,Prince George,Virginia,37.186526,-77.224170
51153,Prince William,Virginia,38.702844,-77.480497
51155,Pulaski,Virginia,37.063616,-80.714352
51157,Rappahannock,Virginia,38.684625,-78.159265
51159,Richmond,null,37.942876,-76.730840
51161,Roanoke,null,37.269288,-80.067872
51163,Rockbridge,Virginia,37.814641,-79.447573
51165,Rockingham,Virginia,38.512146,-78.875786
51167,Russell,Virginia,36.933759,-82.095647
51169,Scott,Virginia,36.714229,-82.603000
51171,Shenandoah,Virginia,38.858399,-78.570613
51173,Smyth,Virginia,36.843872,-81.537072
51175,Southampton,Virginia,36.720419,-77.106064
51177,Spotsylvania,Virginia,38.185027,-77.655980
51179,Stafford,Virginia,38.420612,-77.458055
51181,Surry,Virginia,37.110235,-76.900392
51183,Sussex,Virginia,36.921743,-77.261835
51185,Tazewell,Virginia,37.124919,-81.560660
51187,Warren,Virginia,38.908729,-78.207437
51191,Washington,Virginia,36.724485,-81.959649
51193,Westmoreland,Virginia,38.111852,-76.802029
51195,Wise,Virginia,36.975249,-82.621231
51197,Wythe,Virginia,36.917118,-81.078635
51199,York,Virginia,37.242320,-76.561882
51510,Alexandria,Virginia,38.818394,-77.085929
51515,Bedford,Virginia,37.337841,-79.520242
51520,Bristol,Virginia,36.618088,-82.160771
51530,Buena Vista,Virginia,37.731557,-79.356520
51540,Charlottesville,Virginia,38.037430,-78.485644
51550,Chesapeake,Virginia,36.677785,-76.302377
51570,Colonial Heights,Virginia,37.265088,-77.396957
51580,Covington,Virginia,37.778638,-79.986751
51590,Danville,Virginia,36.583054,-79.408744
51595,Emporia,Virginia,36.695312,-77.535602
51600,Fairfax,Virginia,38.853085,-77.299850
51610,Falls Church,Virginia,38.884280,-77.174514
51620,Franklin,Virginia,36.682969,-76.938536
51630,Fredericksburg,Virginia,38.299212,-77.487119
51640,Galax,Virginia,36.665990,-80.917627
51650,Hampton,Virginia,37.055995,-76.362517
51660,Harrisonburg,Virginia,38.436182,-78.873546
51670,Hopewell,Virginia,37.291369,-77.298532
51678,Lexington,Virginia,37.782418,-79.443907
51680,Lynchburg,Virginia,37.400416,-79.191095
51683,Manassas,Virginia,38.747972,-77.483884
51685,Manassas Park,Virginia,38.771640,-77.444723
51690,Martinsville,Virginia,36.682636,-79.863663
51700,Newport News,Virginia,37.105063,-76.519609
51710,Norfolk,Virginia,36.894908,-76.261371
51720,Norton,Virginia,36.931737,-82.625973
51730,Petersburg,Virginia,37.204198,-77.391446
51735,Poquoson,Virginia,37.131258,-76.355312
51740,Portsmouth,Virginia,36.848540,-76.353726
51750,Radford,Virginia,37.122908,-80.558226
51760,Richmond,Virginia,37.529402,-77.475569
51770,Roanoke,Virginia,37.278224,-79.958139
51775,Salem,Virginia,37.286377,-80.055367
51790,Staunton,Virginia,38.159309,-79.060795
51800,Suffolk,Virginia,36.695857,-76.639416
51810,Virginia Beach,Virginia,36.733380,-76.043447
51820,Waynesboro,Virginia,38.067321,-78.901258
51830,Williamsburg,Virginia,37.269206,-76.707191
51840,Winchester,Virginia,39.173381,-78.174508
53001,Adams,Washington,46.983372,-118.560412
53003,Asotin,Washington,46.191768,-117.202831
53005,Benton,Washington,46.239798,-119.511234
53007,Chelan,Washington,47.869127,-120.618923
53009,Clallam,Washington,48.049405,-123.927688
53011,Clark,Washington,45.779317,-122.482525
53013,Columbia,Washington,46.297548,-117.907860
53015,Cowlitz,Washington,46.193297,-122.680699
53017,Douglas,Washington,47.736064,-119.691728
53019,Ferry,Washington,48.470130,-118.516461
53021,Franklin,Washington,46.534764,-118.898979
53023,Garfield,Washington,46.431651,-117.545206
53025,Grant,Washington,47.205667,-119.451752
53027,Grays Harbor,Washington,47.150128,-123.773258
53029,Island,Washington,48.163196,-122.549253
53031,Jefferson,Washington,47.748830,-123.592164
53033,King,Washington,47.489947,-121.806172
53035,Kitsap,Washington,47.613102,-122.673257
53037,Kittitas,Washington,47.124180,-120.679715
53039,Klickitat,Washington,45.873787,-120.789209
53041,Lewis,Washington,46.577712,-122.392451
53043,Lincoln,Washington,47.576189,-118.418806
53045,Mason,Washington,47.349084,-123.188423
53047,Okanogan,Washington,48.548830,-119.740736
53049,Pacific,Washington,46.553689,-123.709581
53051,Pend Oreille,Washington,48.532269,-117.273964
53053,Pierce,Washington,47.025566,-122.108116
53055,San Juan,Washington,48.578726,-122.964693
53057,Skagit,Washington,48.479489,-121.732564
53059,Skamania,Washington,46.022710,-121.915063
53061,Snohomish,Washington,48.047333,-121.697935
53063,Spokane,Washington,47.620628,-117.404024
53065,Stevens,Washington,48.399101,-117.855137
53067,Thurston,Washington,46.926590,-122.832824
53069,Wahkiakum,Washington,46.292096,-123.424352
53071,Walla Walla,Washington,46.229761,-118.478486
53073,Whatcom,Washington,48.825684,-121.720833
53075,Whitman,Washington,46.901165,-117.523000
53077,Yakima,Washington,46.456844,-120.738780
54001,Barbour,West Virginia,39.132958,-80.003026
54003,Berkeley,West Virginia,39.464068,-78.027515
54005,Boone,West Virginia,38.022985,-81.711192
54007,Braxton,West Virginia,38.699864,-80.719274
54009,Brooke,West Virginia,40.273872,-80.576455
54011,Cabell,West Virginia,38.420301,-82.241710
54013,Calhoun,West Virginia,38.844522,-81.117582
